Endereco Completo;Bairro;Ano de Construcao (Unidade);Area Terreno Total;Area Construida Adquirida;Area Adquirida (Unidades Somadas);Padrao Acabamento (Unidade);Fracao Ideal Adquirida;Tipo Construtivo Preponderante;Descrição Tipo Ocupacao (Unidade);Valor Base Calculo;Valor Imposto Cobrado (sumarizado);Zona Uso ITBI;Data Inclusao Transacao
RUA SAO CLARET 291 - APT 301 - SILVEIRA - 31140-350 - BELO HORIZONTE - MG;SILVEIRA;1981;425;96;96;P3;0,11016;AP;RESIDENCIAL;300000;9000;ZAP;22/12/2021 00:00
RUA SAO CLARET 481 - APT 504 BLOCO 1 - SILVEIRA - 31140-350 - BELO HORIZONTE - MG;SILVEIRA;2010;5176;101,49;101,49;P3;0,0069;AP;RESIDENCIAL;379320,9;11379,62;ZAP;03/12/2021 15:57
RUA SAO CLEMENTE 1204 - APT 201 - APARECIDA - 31230-460 - BELO HORIZONTE - MG;APARECIDA;2020;660;55,54;55,54;P3;0,053103;AP;RESIDENCIAL;212000;6360;ZAR2;15/12/2021 15:16
RUA SAO FIDELIS 1098 - NOVA VISTA - 31070-020 - BELO HORIZONTE - MG;NOVA VISTA;2000;327;237;237;P3;0,491701;LJ;NAO RESIDENCIAL;333856,2;10015,68;ZAR2;20/12/2021 09:06
RUA SAO FIDELIS 1291 - CASA 4 - NOVA VISTA - 31070-020 - BELO HORIZONTE - MG;NOVA VISTA;2003;568,71;130,91;130,91;P3;0,1601;CA;RESIDENCIAL;173947,06;5218,41;ZAR2;06/12/2021 14:44
RUA SAO JERONIMO 235 - APT 102 - SAGRADA FAMILIA - 31035-490 - BELO HORIZONTE - MG;SAGRADA FAMILIA;2002;400;116,08;116,08;P3;0,16;AP;RESIDENCIAL;415000;12450;ZAP;22/12/2021 00:00
RUA SAO JOAO DA VEREDA 357 - APT 203 - SANTA BRANCA - 31565-480 - BELO HORIZONTE - MG;SANTA BRANCA;1999;720;105,38;105,38;P3;0,06766;AP;RESIDENCIAL;315381,26;9461,43;ZAP;03/12/2021 17:29
RUA SAO JOAO EVANGELISTA 452 - APT 500 - SANTO ANTONIO - 30330-140 - BELO HORIZONTE - MG;SANTO ANTONIO;2014;719;233,74;233,74;P4;0,08478;AP;RESIDENCIAL;1174323,85;35229,71;ZA;29/12/2021 15:04
RUA SAO JOSE DE ARIMATEIA 396 - BOA VISTA - 31070-460 - BELO HORIZONTE - MG;BOA VISTA;1980;361;498;594;P2;1;CA;RESIDENCIAL;481066,8;43296;ZAP;15/12/2021 16:38
RUA SAO LAZARO 1301 - APT 101 - SAGRADA FAMILIA - 31035-580 - BELO HORIZONTE - MG;SAGRADA FAMILIA;1995;710;141,69;141,69;P3;0,04605;AP;RESIDENCIAL;350021,78;10500,65;ZAP;09/12/2021 16:57
RUA SAO MATEUS 20 - APT 201 - BRASIL INDUSTRIAL - 30626-260 - BELO HORIZONTE - MG;BRASIL INDUSTRIAL;2021;420;79,94;79,94;P3;0,10094;AP;RESIDENCIAL;285000;8550;ZAP;20/12/2021 16:36
RUA SAO MATEUS 20 - APT 502 - BRASIL INDUSTRIAL - 30626-260 - BELO HORIZONTE - MG;BRASIL INDUSTRIAL;2021;420;111,11;111,11;P3;0,1403;AP;RESIDENCIAL;384000;11520;ZAP;17/12/2021 11:10
RUA SAO MATEUS 222 - GARAGE 61 - SAGRADA FAMILIA - 31035-330 - BELO HORIZONTE - MG;SAGRADA FAMILIA;2010;1200;3,85;3,85;P4;0,000852;VR;RESIDENCIAL;20000;600;ZAP;14/12/2021 11:24
RUA SAO MATEUS 401 - APT 303 - SAGRADA FAMILIA - 31035-330 - BELO HORIZONTE - MG;SAGRADA FAMILIA;1996;600;102,38;102,38;P3;0,083333;AP;RESIDENCIAL;300000;9000;ZAP;22/12/2021 00:00
RUA SAO MIGUEL 1230 - BLOCO 14 APT 201 - ITAPOA - 31710-350 - BELO HORIZONTE - MG;ITAPOA;1999;3522;48,47;48,47;P2;0,008063;AP;RESIDENCIAL;176971,58;5309,14;ZAP;21/12/2021 13:19
RUA SAO MIGUEL 1420 - BLOCO 1 APT 208 - ITAPOA - 31710-350 - BELO HORIZONTE - MG;ITAPOA;2002;4000;53,09;53,09;P3;0,006287;AP;RESIDENCIAL;210000;6300;ZAP;01/12/2021 00:00
RUA SAO PAULO 1031 - APT 502 - CENTRO - 30170-133 - BELO HORIZONTE - MG;CENTRO;1960;630;59,06;59,06;P3;0,007067;AP;RESIDENCIAL;204997,26;6149,91;ZHIP;22/12/2021 11:31
RUA SAO PAULO 1031 - APT 705 - CENTRO - 30170-133 - BELO HORIZONTE - MG;CENTRO;1960;630;61,63;61,63;P3;0,007375;AP;RESIDENCIAL;213917,73;6417,53;ZHIP;17/12/2021 10:41
RUA SAO PAULO 1091 - APT 1202 - CENTRO - 30170-133 - BELO HORIZONTE - MG;CENTRO;2016;1199;86,25;86,25;P3;0,00848;AP;RESIDENCIAL;383812,5;11514,37;ZHIP;06/12/2021 16:44
RUA SAO PAULO 1190 - APT 101 - CENTRO - 30170-133 - BELO HORIZONTE - MG;CENTRO;1962;200;64,55;64,55;P3;0,019337;AP;RESIDENCIAL;235000;7050;ZHIP;06/12/2021 15:24
RUA SAO PAULO 1190 - APT 403 - CENTRO - 30170-133 - BELO HORIZONTE - MG;CENTRO;1962;200;62,28;62,28;P3;0,018657;AP;RESIDENCIAL;207526,92;6225,8;ZHIP;13/12/2021 11:43
RUA SAO PAULO 1905 - APT 801 - LOURDES - 30170-135 - BELO HORIZONTE - MG;LOURDES;2011;1200;171,15;684,6;P5;0,01772;AP;RESIDENCIAL;1320000;79200;ZCBH;27/12/2021 16:52
RUA SAO PAULO 656 - LOJA 28B - CENTRO - 30170-903 - BELO HORIZONTE - MG;CENTRO;1967;2254;26,26;26,26;P3;0,001999;LJ;NAO RESIDENCIAL;103054,1;3091,62;ZHIP;01/12/2021 09:26
RUA SAO PAULO 848 - APT 1101 - CENTRO - 30170-131 - BELO HORIZONTE - MG;CENTRO;1960;700;144,09;144,09;P3;0,018119;AP;RESIDENCIAL;415000;12450;ZHIP;07/12/2021 16:05
RUA SAO RAFAEL 2 - APT 502 BLOCO 2 - FLORESTA - 31015-250 - BELO HORIZONTE - MG;FLORESTA;2009;1278,46;117,7;117,7;P3;0,035946;AP;RESIDENCIAL;800000;24000;ZA;02/12/2021 00:00
RUA SAO ROQUE 1293 - BLOCO 1 APT 301 - SAGRADA FAMILIA - 31035-460 - BELO HORIZONTE - MG;SAGRADA FAMILIA;1991;1800;98,73;98,73;P3;0,027777;AP;RESIDENCIAL;310000;9300;ZAP;09/12/2021 00:00
RUA SAO ROQUE 1293 - BLOCO 1 APT 303 - SAGRADA FAMILIA - 31035-460 - BELO HORIZONTE - MG;SAGRADA FAMILIA;1991;1800;98,73;98,73;P3;0,027777;AP;RESIDENCIAL;315000;9450;ZAP;06/12/2021 16:05
RUA SAO ROQUE 701 - APT 301 - SAGRADA FAMILIA - 31035-460 - BELO HORIZONTE - MG;SAGRADA FAMILIA;2014;380;135,12;135,12;P3;0,106078;AP;RESIDENCIAL;438000;13140;ZAP;16/12/2021 13:58
RUA SAPUCAI 55 - APT 602 - FLORESTA - 30150-050 - BELO HORIZONTE - MG;FLORESTA;1979;308;58,79;58,79;P3;0,02723;AP;RESIDENCIAL;255000;7650;ZA;22/12/2021 00:00
RUA SEARA 815 - COQUEIROS - 30880-460 - BELO HORIZONTE - MG;COQUEIROS;1990;360;338;396;P3;1;CA;RESIDENCIAL;526546;47389,14;ZAP;21/12/2021 16:51
RUA SEBASTIAO FABIANO DIAS 233 - BLOCO B APT 1004 - BELVEDERE - 30320-690 - BELO HORIZONTE - MG;BELVEDERE;2001;4364,38;180,15;180,15;P5;0,00672;AP;RESIDENCIAL;865000;25950;ZP3;13/12/2021 17:08
RUA SEBASTIAO MOREIRA 267 - TIROL - 30662-180 - BELO HORIZONTE - MG;TIROL;1987;360;157,54;157,54;P3;0,5;CA;RESIDENCIAL;390000;11700;ZAP;03/12/2021 14:50
RUA SEBASTIAO POSSADA BRAVO 271 - APT 101 - SANTA ROSA - 31255-760 - BELO HORIZONTE - MG;SANTA ROSA;2018;720;144,08;144,08;P4;0,05215;AP;RESIDENCIAL;569116;17073,48;ZAP;14/12/2021 09:23
RUA SENADOR CAMPOS VERGUEIRO 403 - BLOCO 5 APT 102 - PLANALTO - 31730-490 - BELO HORIZONTE - MG;PLANALTO;2001;2880;47,04;188,16;P2;0,008929;AP;RESIDENCIAL;175954,06;10557,24;ZAP;26/12/2021 13:30
RUA SENADOR FIRMINO 7 - APT 201 - OURO PRETO - 31310-570 - BELO HORIZONTE - MG;OURO PRETO;1998;510;130,94;130,94;P3;0,17;AP;RESIDENCIAL;570000;17100;ZAR2;03/12/2021 15:13
RUA SENADOR LIMA GUIMARAES 306 - BURITIS - 30455-600 - BELO HORIZONTE - MG;BURITIS;0;982;0;0;TE;1;LV;TERRITORIAL;649999,94;253499,87;ZAR1;01/12/2021 16:36
RUA SENA MADUREIRA 493 - APT 103 - OURO PRETO - 31340-000 - BELO HORIZONTE - MG;OURO PRETO;2019;1305;137,27;137,27;P4;0,0328;AP;RESIDENCIAL;525000;15750;ZAP;15/12/2021 11:09
RUA SENA MADUREIRA 493 - APT 208 - OURO PRETO - 31340-000 - BELO HORIZONTE - MG;OURO PRETO;2019;1305;91,69;91,69;P4;0,02191;AP;RESIDENCIAL;360000;10800;ZAP;06/12/2021 16:10
RUA SENA MADUREIRA 566 - APT 1102 - OURO PRETO - 31340-000 - BELO HORIZONTE - MG;OURO PRETO;2014;1387,61;139,64;139,64;P3;0,01735;AP;RESIDENCIAL;515000;15450;ZAR2;16/12/2021 18:41
RUA SENA MADUREIRA 566 - APT 403 - OURO PRETO - 31340-000 - BELO HORIZONTE - MG;OURO PRETO;2014;1387,61;139,64;139,64;P3;0,01735;AP;RESIDENCIAL;499000;14970;ZAR2;09/12/2021 12:48
RUA SENHORA DA ABADIA 160 - CASA 2 - SANTA MONICA - 31530-440 - BELO HORIZONTE - MG;SANTA MONICA;2008;360;94,36;94,36;P3;0,332348;CA;RESIDENCIAL;258678,88;7760,36;ZAP;06/12/2021 17:27
RUA SENHORA DO PORTO 1600 - APT 202 BLOCO 01 - PALMEIRAS - 30575-590 - BELO HORIZONTE - MG;PALMEIRAS;2017;14355,13;81,04;324,16;P4;0,004901;AP;RESIDENCIAL;350000;21000;ZAR2;27/12/2021 14:55
RUA SENHORA DO PORTO 1600 - APT 406 BLOCO 1 - PALMEIRAS - 30575-590 - BELO HORIZONTE - MG;PALMEIRAS;2017;14355,13;81,04;81,04;P4;0,004901;AP;RESIDENCIAL;360000;10800;ZAR2;13/12/2021 00:00
RUA SERGIPE 1274 - APT 802 - SAVASSI - 30130-174 - BELO HORIZONTE - MG;SAVASSI;2001;621,85;149,91;149,91;P4;0,0327;AP;RESIDENCIAL;900000;27000;ZCBH;23/12/2021 14:33
RUA SERGIPE 1274 - GARAGE 55 - SAVASSI - 30130-174 - BELO HORIZONTE - MG;SAVASSI;2001;621,85;20,17;20,17;P4;0,0044;VR;RESIDENCIAL;100000;3000;ZCBH;23/12/2021 14:37
RUA SERGIPE 1274 - GARAGE 56 - SAVASSI - 30130-174 - BELO HORIZONTE - MG;SAVASSI;2001;621,85;20,17;20,17;P4;0,0044;VR;RESIDENCIAL;100000;3000;ZCBH;23/12/2021 14:39
RUA SERGIPE 65 - APT 1003 - BOA VIAGEM - 30130-170 - BELO HORIZONTE - MG;BOA VIAGEM;1996;777;101,96;101,96;P4;0,01031;AP;RESIDENCIAL;480000;14400;ZHIP;14/12/2021 14:55
RUA SERGIPE 65 - APT 2301 - BOA VIAGEM - 30130-170 - BELO HORIZONTE - MG;BOA VIAGEM;1996;777;101,96;101,96;P4;0,01031;AP;RESIDENCIAL;430220,22;12906,6;ZHIP;09/12/2021 15:10
RUA SERGIPE 65 - GARAGE 4 SUBSL - BOA VIAGEM - 30130-170 - BELO HORIZONTE - MG;BOA VIAGEM;1996;777;21,76;21,76;P4;0,0022;VR;RESIDENCIAL;120000;3600;ZHIP;14/12/2021 14:59
RUA SERGIPE 65 - GARAGE 7 3 NIVEL - BOA VIAGEM - 30130-170 - BELO HORIZONTE - MG;BOA VIAGEM;1996;777;21,76;21,76;P4;0,0022;VR;RESIDENCIAL;52158,72;1564,76;ZHIP;09/12/2021 15:18
RUA SERGIPE 833 - APT 2004 - SAVASSI - 30130-171 - BELO HORIZONTE - MG;SAVASSI;1997;1986;285,18;285,18;P4;0,0189;AP;RESIDENCIAL;3000000;90000;ZCBH;30/12/2021 00:00
RUA SERGIPE 85 - GARAGE 2 - BOA VIAGEM - 30130-170 - BELO HORIZONTE - MG;BOA VIAGEM;1982;623;25;25;P2;0,0024;VR;RESIDENCIAL;30555,48;916,66;ZHIP;09/12/2021 00:00
RUA SERGIPE 85 - GARAGE 5 - BOA VIAGEM - 30130-170 - BELO HORIZONTE - MG;BOA VIAGEM;1982;623;27;27;P2;0,0027;VR;RESIDENCIAL;32999,92;989,99;ZHIP;09/12/2021 12:23
RUA SERITINGA 130 - APT 401 - IPIRANGA - 31140-620 - BELO HORIZONTE - MG;IPIRANGA;2009;360;215,16;215,16;P4;0,161993;AP;RESIDENCIAL;790000;23700;ZAP;15/12/2021 00:00
RUA SETECENTOS E DEZESSETE 301 - JARDIM VITORIA - 31970-648 - BELO HORIZONTE - MG;JARDIM VITORIA;2002;200;176,43;352,86;P2;1;CA;RESIDENCIAL;194201,63;11652,08;ZAR2;16/12/2021 16:26
RUA SETECENTOS E SETENTA E CINCO 83 - APT 202 - DIAMANTE - 30644-158 - BELO HORIZONTE - MG;DIAMANTE;2009;360;113,91;113,91;P3;0,134806;AP;RESIDENCIAL;392442,73;11773,28;ZAP;14/12/2021 13:37
RUA SETIBA 45 - DOM BOSCO - 30830-150 - BELO HORIZONTE - MG;DOM BOSCO;1976;300;197;197;P3;1;CA;RESIDENCIAL;535000;16050;ZAR2;09/12/2021 16:51
RUA SETUBAL 25 - APT 202 - POMPEIA - 30280-400 - BELO HORIZONTE - MG;POMPEIA;1980;300;88;88;P3;0,166666;AP;RESIDENCIAL;205000;6150;ZAP;07/12/2021 14:53
RUA SEVERINO MELO JARDIM 251 - BELVEDERE - 30320-580 - BELO HORIZONTE - MG;BELVEDERE;2007;703,13;455,36;455,36;P4;1;CA;RESIDENCIAL;6250000;187500;ZP2;10/12/2021 10:09
RUA SEVERINO MELO JARDIM 85 - APT 1102 - BELVEDERE - 30320-580 - BELO HORIZONTE - MG;BELVEDERE;2003;2095,56;478,27;1913,08;P4;0,073477;AP;RESIDENCIAL;2850000;171000;ZP3;27/12/2021 00:00
RUA SHIRLEY REGINA DAS CHAGAS 50 - APT 1308 - SERRANO - 30882-570 - BELO HORIZONTE - MG;SERRANO;2015;5149,32;71,33;71,33;P4;0,005896;AP;RESIDENCIAL;280000;8400;ZAP;01/12/2021 00:00
RUA SILVA ALVARENGA 787 - APT 505 BLOCO TORRE STYLE - SAO GERALDO - 31050-640 - BELO HORIZONTE - MG;SAO GERALDO;2019;4822;98,36;98,36;P3;0,006858;AP;RESIDENCIAL;323604,4;9708,13;ZAP;15/12/2021 15:43
RUA SILVESTRE FERRAZ 329 - APT 402 - SAGRADA FAMILIA - 31030-120 - BELO HORIZONTE - MG;SAGRADA FAMILIA;2014;748,8;190,31;190,31;P4;0,06019;AP;RESIDENCIAL;830000;24900;ZAP;21/12/2021 13:36
RUA SILVESTRE FERRAZ 329 - GARAGE 19 - SAGRADA FAMILIA - 31030-120 - BELO HORIZONTE - MG;SAGRADA FAMILIA;2014;748,8;7,78;7,78;P4;0,000246;VR;RESIDENCIAL;23820,75;714,62;ZAP;21/12/2021 13:40
RUA SILVIO DE OLIVEIRA MARTINS 89 - APT 102 - BURITIS - 30575-150 - BELO HORIZONTE - MG;BURITIS;1993;450;150,51;150,51;P3;0,1666;AP;RESIDENCIAL;415000;12450;ZAR2;06/12/2021 00:00
RUA SILVIO MENICUCCI 170 - APT 703 - BURITIS - 30575-843 - BELO HORIZONTE - MG;BURITIS;2019;1800;89,41;89,41;P4;0,02934;AP;RESIDENCIAL;353169,5;10595,08;ZAR2;01/12/2021 17:57
RUA SILVIO MENICUCCI 449 - APT 501 - BURITIS - 30575-843 - BELO HORIZONTE - MG;BURITIS;2019;900,36;174,92;174,92;P4;0,09256;AP;RESIDENCIAL;800000;24000;ZAR2;16/12/2021 12:44
RUA SILVIO ROMERO 195 - POMPEIA - 30280-480 - BELO HORIZONTE - MG;POMPEIA;1995;150;100,49;100,49;P2;1;CA;RESIDENCIAL;290004,37;8700,13;ZAP;13/12/2021 10:42
RUA SOLANGE BERNARDES DECLIE 71 - DIAMANTE - 30627-222 - BELO HORIZONTE - MG;DIAMANTE;0;225;0;0;TE;1;LV;TERRITORIAL;222750;53460;ZAP;20/12/2021 17:11
RUA SOLIDARIEDADE 75 - BLOCO B APT 301 - FLAVIO DE OLIVEIRA - 30626-600 - BELO HORIZONTE - MG;FLAVIO DE OLIVEIRA;1982;21088,3;57,69;288,45;P2;0,004476;AP;RESIDENCIAL;135000;12150;ZAP;17/12/2021 15:34
RUA SOUZA AGUIAR 623 - SAO GERALDO - 31050-240 - BELO HORIZONTE - MG;SAO GERALDO;0;202,66;0;0;TE;1;LV;TERRITORIAL;255000;76500;ZAP;14/12/2021 14:36
RUA STELLA HANRIOT 518 - APT 1003 BLOCO 1 - BURITIS - 30575-120 - BELO HORIZONTE - MG;BURITIS;2011;7070;178,04;712,16;P4;0,009634;AP;RESIDENCIAL;650000;39000;ZAR2;27/12/2021 00:00
RUA SYLVIO ANDRADE 534 - APT 204 - SERRANO - 30882-560 - BELO HORIZONTE - MG;SERRANO;2014;720;93,84;93,84;P3;0,04622;AP;RESIDENCIAL;312445,55;9373,36;ZAP;02/12/2021 09:53
RUA SYLVIO ANDRADE 615 - SERRANO - 30882-560 - BELO HORIZONTE - MG;SERRANO;0;204;0;0;TE;1;LV;TERRITORIAL;305000;82350;ZAP;16/12/2021 00:00
RUA TABELIAO FERREIRA DE CARVALHO 145 - APT 301 - CIDADE NOVA - 31170-180 - BELO HORIZONTE - MG;CIDADE NOVA;1980;398;165;165;P3;0,16666;AP;RESIDENCIAL;400000;12000;ZA;02/12/2021 16:10
RUA TABELIAO FERREIRA DE CARVALHO 758 - APT 101 - CIDADE NOVA - 31170-180 - BELO HORIZONTE - MG;CIDADE NOVA;2004;360;299,63;299,63;P4;0,230296;AP;RESIDENCIAL;1112526,19;33375,78;ZA;02/12/2021 00:00
RUA TABELIAO FERREIRA DE CARVALHO 949 - APT 101 - CIDADE NOVA - 31170-180 - BELO HORIZONTE - MG;CIDADE NOVA;1998;360;113,28;113,28;P3;0,132845;AP;RESIDENCIAL;445000;13350;ZA;09/12/2021 11:13
RUA TABELIAO FERREIRA DE CARVALHO 949 - APT 301 - CIDADE NOVA - 31170-180 - BELO HORIZONTE - MG;CIDADE NOVA;1998;360;181,12;181,12;P3;0,212399;AP;RESIDENCIAL;650000;19500;ZA;21/12/2021 14:35
RUA TAQUARI 223 - APT 203 - CONCORDIA - 31130-370 - BELO HORIZONTE - MG;CONCORDIA;2021;467,8;88,72;88,72;P3;0,100971;AP;RESIDENCIAL;341830;10254,9;ZAR2;07/12/2021 19:17
RUA TAQUARI 223 - APT 302 - CONCORDIA - 31130-370 - BELO HORIZONTE - MG;CONCORDIA;2021;467,8;67,64;67,64;P3;0,07698;AP;RESIDENCIAL;298000;8940;ZAR2;22/12/2021 00:00
RUA TEIXEIRA DE FREITAS 478 - SALA 201 - SANTO ANTONIO - 30350-180 - BELO HORIZONTE - MG;SANTO ANTONIO;1995;1738;46,81;46,81;P3;0,004811;SL;NAO RESIDENCIAL;184999,89;5549,99;ZA;09/12/2021 12:15
RUA TEIXEIRA DE FREITAS 644 - APT 104 - SANTO ANTONIO - 30350-180 - BELO HORIZONTE - MG;SANTO ANTONIO;1976;1230;115,68;115,68;P3;0,0287;AP;RESIDENCIAL;487105,34;14613,16;ZA;21/12/2021 10:59
RUA TEIXEIRA DE FREITAS 735 - APT 102 - SANTO ANTONIO - 30350-180 - BELO HORIZONTE - MG;SANTO ANTONIO;1979;383;166,92;166,92;P3;0,1214;AP;RESIDENCIAL;540000;16200;ZA;20/12/2021 00:00
RUA TEIXEIRA SOARES 1005 - APT 301 - SANTA TEREZA - 31015-040 - BELO HORIZONTE - MG;SANTA TEREZA;2014;1312,33;86,06;86,06;P3;0,039505;AP;RESIDENCIAL;440000;13200;ZA;23/12/2021 16:01
RUA TENENTE BRITO MELO 1215 - GARAGE 09 SUBSL 1° - BARRO PRETO - 30180-074 - BELO HORIZONTE - MG;BARRO PRETO;2012;400;17,28;17,28;P4;0,00627;VC;NAO RESIDENCIAL;49999,93;1499,99;ZCBH;10/12/2021 12:01
RUA TENENTE BRITO MELO 1215 - GARAGE 10 SUBSL 1° - BARRO PRETO - 30180-074 - BELO HORIZONTE - MG;BARRO PRETO;2012;400;17,28;17,28;P4;0,00627;VC;NAO RESIDENCIAL;49999,93;1499,99;ZCBH;10/12/2021 11:58
RUA TENENTE BRITO MELO 1215 - SALA 600 ANDAR 6° - BARRO PRETO - 30180-074 - BELO HORIZONTE - MG;BARRO PRETO;2012;400;184,63;184,63;P4;0,06699;SL;NAO RESIDENCIAL;1701550,08;51046,5;ZCBH;10/12/2021 12:03
RUA TEODOMIRO CRUZ 65 - APT 102 - NOVO SAO LUCAS - 30240-530 - BELO HORIZONTE - MG;NOVO SAO LUCAS;1977;510;195;390;P3;0,166666;AP;RESIDENCIAL;380016;22800,96;ZAP;10/12/2021 08:36
RUA TERESOPOLIS 48 - CANADA - 31130-050 - BELO HORIZONTE - MG;CANADA;1938;360;133;133;P2;1;CA;RESIDENCIAL;377281,7;22636,9;ZAR2;01/12/2021 18:25
RUA TEREZA MOTA VALADARES 110 - APT 302 - BURITIS - 30575-160 - BELO HORIZONTE - MG;BURITIS;2002;613;360,02;360,02;P3;0,199442;AP;RESIDENCIAL;1127582,64;33827,47;ZAR2;09/12/2021 10:59
RUA TEREZA MOTA VALADARES 260 - APT 501 - BURITIS - 30575-160 - BELO HORIZONTE - MG;BURITIS;2007;465;278,57;557,14;P3;0,16793;AP;RESIDENCIAL;690000;41400;ZAR2;02/12/2021 12:01
RUA TEREZA MOTA VALADARES 340 - APT 602 - BURITIS - 30575-160 - BELO HORIZONTE - MG;BURITIS;2010;879;190,95;190,95;P4;0,06968;AP;RESIDENCIAL;750000;22500;ZAR2;15/12/2021 11:38
RUA TEREZA MOTA VALADARES 498 - APT 202 - BURITIS - 30575-160 - BELO HORIZONTE - MG;BURITIS;2002;496;105,35;105,35;P3;0,065665;AP;RESIDENCIAL;272280,85;8168,42;ZAR2;09/12/2021 13:50
RUA TIROS 66 - APT 501 - CALAFATE - 30411-365 - BELO HORIZONTE - MG;CALAFATE;2014;1119,82;88,2;88,2;P3;0,024104;AP;RESIDENCIAL;409000;12270;ZAP;10/12/2021 16:45
RUA TITANIO 280 - APT 201 BLOCO 18 - CAMARGOS - 30520-150 - BELO HORIZONTE - MG;CAMARGOS;2007;14999;49,29;197,16;P3;0,003125;AP;RESIDENCIAL;134999,98;8099,98;ZE;28/12/2021 10:11
RUA TITO ALVES PINTO 180 - BANDEIRANTES - 31365-290 - BELO HORIZONTE - MG;BANDEIRANTES;2001;1000;131,39;131,39;P1;0,302801;GP;NAO RESIDENCIAL;248101,17;7443,03;ZP2;07/12/2021 09:54
RUA TITO GUIMARAES 128 - APT 601 - BURITIS - 30575-070 - BELO HORIZONTE - MG;BURITIS;2013;1203;252,42;252,42;P4;0,022801;AP;RESIDENCIAL;790000;23700;ZAR2;10/12/2021 13:43
RUA TOBIAS BARRETO 53 - SANTA MONICA - 31520-380 - BELO HORIZONTE - MG;SANTA MONICA;1993;360;412,97;412,97;P4;1;CA;RESIDENCIAL;862981,07;51778,86;ZAP;14/12/2021 08:08
RUA TOME DE SOUZA 557 - APT 602 - SAVASSI - 30140-131 - BELO HORIZONTE - MG;SAVASSI;1986;1200;251,44;251,44;P4;0,0362;AP;RESIDENCIAL;1042470,71;31274,12;ZCBH;10/12/2021 15:35
RUA TOME DE SOUZA 860 - GARAGE 20 - SAVASSI - 30140-909 - BELO HORIZONTE - MG;SAVASSI;1980;820;22;22;P3;0,002907;VC;NAO RESIDENCIAL;84194;2525,82;ZCBH;13/12/2021 00:00
RUA TOME DE SOUZA 860 - SALA 1007 - SAVASSI - 30140-909 - BELO HORIZONTE - MG;SAVASSI;1980;820;32;32;P3;0,006593;SL;NAO RESIDENCIAL;198968,64;5969,05;ZCBH;13/12/2021 00:00
RUA TOUTINEGRA 251 - ALIPIO DE MELO - 30830-470 - BELO HORIZONTE - MG;ALIPIO DE MELO;1981;242;207,81;207,81;P2;1;CA;RESIDENCIAL;450000;13500;ZAR2;13/12/2021 15:26
RUA TRES CORACOES 285 - APT 503 - CALAFATE - 30411-293 - BELO HORIZONTE - MG;CALAFATE;2005;1416,26;112,75;112,75;P3;0,025924;AP;RESIDENCIAL;505000;15150;ZAP;06/12/2021 00:00
RUA TRES CORACOES 78 - APT 402 - CALAFATE - 30411-293 - BELO HORIZONTE - MG;CALAFATE;2005;409,22;203,8;203,8;P3;0,23192;AP;RESIDENCIAL;916672,02;27500,16;ZAP;21/12/2021 15:38
RUA TRES FAZENDAS 163 - APT 1003 BLOCO B - CINQUENTENARIO - 30580-260 - BELO HORIZONTE - MG;CINQUENTENARIO;2018;5608;59,28;59,28;P3;0,007771;AP;RESIDENCIAL;215000;6450;ZAR2;14/12/2021 11:28
RUA TRES PONTAS 188 - APT 188 - CARLOS PRATES - 30710-560 - BELO HORIZONTE - MG;CARLOS PRATES;1965;600;91;91;P1;0,142857;CA;RESIDENCIAL;340000;10200;ZA;07/12/2021 17:12
RUA TREZENTOS E VINTE E OITO - GRANJA DE FREITAS - 30280-000 - BELO HORIZONTE - MG;GRANJA DE FREITAS;0;2246,21;0;0;TE;1;LV;TERRITORIAL;303687,59;109327,44;ZPAM;07/12/2021 16:06
RUA TROPICOS 134 - APT 301 - SANTA LUCIA - 30350-630 - BELO HORIZONTE - MG;SANTA LUCIA;1980;812;239,33;239,33;P3;0,0805;AP;RESIDENCIAL;640000;19200;ZAR1;07/12/2021 15:30
RUA TUIUTI 730 - APT 302 - PADRE EUSTAQUIO - 30720-440 - BELO HORIZONTE - MG;PADRE EUSTAQUIO;1983;500;84;84;P3;0,0825;AP;RESIDENCIAL;320000;9600;ZA;17/12/2021 17:32
RUA TUIUTI 86 - PADRE EUSTAQUIO - 30720-440 - BELO HORIZONTE - MG;PADRE EUSTAQUIO;1990;290;228;228;P3;1;CA;RESIDENCIAL;550000;33000;ZA;06/12/2021 17:05
RUA TURFA 1075 - APT 202 - BARROCA - 30431-091 - BELO HORIZONTE - MG;BARROCA;1992;380;139,22;139,22;P3;0,166666;AP;RESIDENCIAL;474311,08;14229,33;ZA;24/12/2021 11:53
RUA TURQUESA 1110 - APT 202 - CALAFATE - 30411-288 - BELO HORIZONTE - MG;CALAFATE;2009;637;134,86;134,86;P3;0,068701;AP;RESIDENCIAL;568700;17061;ZAP;13/12/2021 00:00
RUA UBAI 47 - APT 302 - IPIRANGA - 31140-610 - BELO HORIZONTE - MG;IPIRANGA;1998;360;166,1;166,1;P3;0,2162;AP;RESIDENCIAL;570000;17100;ZAP;16/12/2021 15:45
RUA UBERABA 436 - SALA 401 - BARRO PRETO - 30180-080 - BELO HORIZONTE - MG;BARRO PRETO;1991;563;50,51;202,04;P2;0,02275;SL;NAO RESIDENCIAL;230045,27;13802,7;ZCBH;27/12/2021 00:00
