Endereco Completo;Bairro;Ano de Construcao (Unidade);Area Terreno Total;Area Construida Adquirida;Area Adquirida (Unidades Somadas);Padrao Acabamento (Unidade);Fracao Ideal Adquirida;Tipo Construtivo Preponderante;Descrição Tipo Ocupacao (Unidade);Valor Base Calculo;Valor Imposto Cobrado (sumarizado);Zona Uso ITBI;Data Inclusao Transacao
RUA OURO FINO 177 - APT 901 - CRUZEIRO - 30310-110 - BELO HORIZONTE - MG;CRUZEIRO;1992;2652;227,08;227,08;P4;0,0238;AP;RESIDENCIAL;1200000;36000;ZA;23/09/2021
AVE JOAQUIM JOSE DINIZ 735 - APT 504 - FERNAO DIAS - 31910-520 - BELO HORIZONTE - MG;FERNAO DIAS;2017;1106,39;106,22;106,22;P4;0,026756;AP;RESIDENCIAL;310000;9300;ZAP;23/09/2021
AVE DEPUTADO CRISTOVAM CHIARADIA 395 - APT 201 BLOCO 2 - BURITIS - 30575-815 - BELO HORIZONTE - MG;BURITIS;2012;6660;116,49;116,49;P4;0,00809;AP;RESIDENCIAL;555000;16650;ZAR2;23/09/2021
RUA PRATA 55 - APT 301 - CRUZEIRO - 30310-100 - BELO HORIZONTE - MG;CRUZEIRO;2021;432;179,6;179,6;P4;0,127448;AP;RESIDENCIAL;871060;26131,8;ZA;23/09/2021
AVE NOSSA SENHORA DO CARMO 1890 - SALA 504 - SAO PEDRO - 30320-000 - BELO HORIZONTE - MG;SAO PEDRO;1996;1389,8;44,29;88,58;P3;0,0072;SL;NAO RESIDENCIAL;159603,44;9576,2;ZA;23/09/2021
AVE BARBACENA 1330 - APT 1702 BLOCO 2 - SANTO AGOSTINHO - 30190-131 - BELO HORIZONTE - MG;SANTO AGOSTINHO;2007;4614,99;364,65;364,65;P5;0,01244;AP;RESIDENCIAL;2725000;81750;ZCBH;23/09/2021
AVE NOSSA SENHORA DO CARMO 1890 - SALA 406 - SAO PEDRO - 30320-000 - BELO HORIZONTE - MG;SAO PEDRO;1996;1389,8;44,29;88,58;P3;0,0072;SL;NAO RESIDENCIAL;159603,44;9576,2;ZA;23/09/2021
RUA DESEMBARGADOR AFONSO LAGES 341 - APT 404 - DONA CLARA - 31260-250 - BELO HORIZONTE - MG;DONA CLARA;2010;762;128,54;128,54;P3;0,044542;AP;RESIDENCIAL;387863,77;11635,91;ZAP;23/09/2021
RUA AMARAL 170 - APT 502 - PIRAJA - 31910-330 - BELO HORIZONTE - MG;PIRAJA;2010;382;96,46;96,46;P3;0,082583;AP;RESIDENCIAL;317353,4;9520,6;ZAP;23/09/2021
RUA COPERNICO PINTO COELHO 428 - APT 101 - SANTO ANTONIO - 30350-290 - BELO HORIZONTE - MG;SANTO ANTONIO;1980;800;243;243;P3;0,083333;AP;RESIDENCIAL;507384;15221,52;ZA;23/09/2021
RUA ABADESSA GERTRUDES PRADO 33 - APT 308 - VILA PARIS - 30380-790 - BELO HORIZONTE - MG;VILA PARIS;1980;1646;175;175;P4;0,02269;AP;RESIDENCIAL;790000;23700;ZAR1;23/09/2021
RUA ANTONIO CARVALHO 105 - APT 807 BLOCO 1 - JULIANA - 31744-551 - BELO HORIZONTE - MG;JULIANA;2020;10705,56;65,22;65,22;P3;0,00435;AP;RESIDENCIAL;194600;5838;ZAR2;23/09/2021
RUA PADRE ARGEMIRO MOREIRA 11667 - APT 102 BLOCO 11 - MARIA TERESA - 31998-250 - BELO HORIZONTE - MG;MARIA TERESA;2021;18915,6;66,99;66,99;P3;0,004613;AP;RESIDENCIAL;215000;6450;ZAR2;23/09/2021
RUA MARIA AMELIA MELLO 1030 - APT 401 BLOCO 1 - SANTA HELENA - 30642-160 - BELO HORIZONTE - MG;SANTA HELENA;2021;1047,75;51,39;51,39;P4;0,006018;AP;RESIDENCIAL;215000;6450;ZAP;23/09/2021
AVE JOAO PAULO I 111 - ALIPIO DE MELO - 30840-030 - BELO HORIZONTE - MG;ALIPIO DE MELO;1976;262,5;193;193;P2;1;CA;RESIDENCIAL;430000;25800;ZAR2;23/09/2021
AVE RAJA GABAGLIA 2000 - GARAGE 153/161 SUBSL 3° - ALPES - 30494-170 - BELO HORIZONTE - MG;ALPES;2016;24330,1;21,58;21,58;P5;0,000421;VC;NAO RESIDENCIAL;81788,2;2453,64;ZAR2;23/09/2021
RUA ENGENHEIRO ALBERT SCHARLE 200 - APT 103 - LUXEMBURGO - 30380-370 - BELO HORIZONTE - MG;LUXEMBURGO;1982;1675;326;326;P4;0,030919;AP;RESIDENCIAL;1150000;34500;ZAR1;23/09/2021
RUA BERNARDINO OLIVEIRA PENA 192 - CASA 3 - SAO JOAO BATISTA - 31520-120 - BELO HORIZONTE - MG;SAO JOAO BATISTA;2010;360;50,93;50,93;P3;0,245533;CA;RESIDENCIAL;200200,7;6006,02;ZAP;23/09/2021
RUA CONTRIA 734 - ALTO BARROCA - 30431-028 - BELO HORIZONTE - MG;ALTO BARROCA;1963;320;264;264;P3;1;CA;RESIDENCIAL;792396;23771,88;ZA;23/09/2021
RUA DAS CANARIAS 1921 - BLOCO 6 APT 203 - SANTA AMELIA - 31560-112 - BELO HORIZONTE - MG;SANTA AMELIA;1998;4050;76,85;76,85;P3;0,01909;AP;RESIDENCIAL;295000;8850;ZAR2;23/09/2021
RUA PAULO PIEDADE CAMPOS 15 - BLOCO 02 APT 303 - ESTORIL - 30494-225 - BELO HORIZONTE - MG;ESTORIL;2013;8062,47;137,2;137,2;P5;0,00662;AP;RESIDENCIAL;700000;21000;ZAR2;23/09/2021
RUA SERRA JOSE VIEIRA 285 - DISTRITO INDUSTRIAL DO JATOBA - 30668-272 - BELO HORIZONTE - MG;DISTRITO INDUSTRIAL DO JATOBA;2005;750;960;960;P3;1;GP;NAO RESIDENCIAL;1055250;31657,5;ZEJAT;23/09/2021
RUA NELSON MYRRHA 221 - BLOCO 4 APT 102 - JAQUELINE - 31748-371 - BELO HORIZONTE - MG;JAQUELINE;2001;6192,79;42,38;42,38;P1;0,007819;AP;RESIDENCIAL;143197,33;4295,91;ZAR2;23/09/2021
RUA SAO PAULO 1031 - APT 1108 - CENTRO - 30170-133 - BELO HORIZONTE - MG;CENTRO;1960;630;50,04;50,04;P3;0,005988;AP;RESIDENCIAL;195000;5850;ZHIP;23/09/2021
AVE ALTAMIRO AVELINO SOARES 210 - APT 203 - CASTELO - 31330-000 - BELO HORIZONTE - MG;CASTELO;2003;840;110,57;110,57;P3;0,071429;AP;RESIDENCIAL;331035,52;9931,06;ZAR2;23/09/2021
RUA CAPITAO MANOEL SOARES 268 - APT 404 - FLORAMAR - 31742-020 - BELO HORIZONTE - MG;FLORAMAR;2014;748;116,5;116,5;P4;0,03707;AP;RESIDENCIAL;330000;9900;ZAP;23/09/2021
AVE DO CONTORNO 6434 - SALA 502 - SAVASSI - 30110-044 - BELO HORIZONTE - MG;SAVASSI;1988;288;52;52;P3;0,04296;SL;NAO RESIDENCIAL;124999,93;3749,99;ZCBH;23/09/2021
RUA CONSELHEIRO JOAQUIM CAETANO 1336 - APT 303 - NOVA GRANADA - 30421-470 - BELO HORIZONTE - MG;NOVA GRANADA;2013;600;111,59;111,59;P3;0,063222;AP;RESIDENCIAL;321420,34;9642,61;ZAP;23/09/2021
RUA CLAUDIO MANOEL 878 - APT 603 - SAVASSI - 30140-108 - BELO HORIZONTE - MG;SAVASSI;2015;1800;136,4;136,4;P4;0,01015;AP;RESIDENCIAL;908223,49;27246,7;ZCBH;23/09/2021
RUA DESEMBARGADOR TINOCO 108 - APT 302 - MONSENHOR MESSIAS - 30720-480 - BELO HORIZONTE - MG;MONSENHOR MESSIAS;1996;500;115,52;115,52;P3;0,10506;AP;RESIDENCIAL;425000;12750;ZAP;23/09/2021
RUA FRANCISCO AUGUSTO ROCHA 101 - APT 708 BLOCO 4 - PLANALTO - 31720-260 - BELO HORIZONTE - MG;PLANALTO;2016;15838,43;101,74;101,74;P4;0,002748;AP;RESIDENCIAL;366933,65;11008;ZAP;23/09/2021
RUA FRANCISCO AUGUSTO ROCHA 101 - APT 601 BLOCO 4 - PLANALTO - 31720-260 - BELO HORIZONTE - MG;PLANALTO;2016;15838,43;86,52;86,52;P4;0,002337;AP;RESIDENCIAL;345852,18;10375,56;ZAP;23/09/2021
RUA BOAVENTURA 351 - BLOCO 5 APT 202 - SAO FRANCISCO - 31270-020 - BELO HORIZONTE - MG;SAO FRANCISCO;1993;9594,88;52,48;52,48;P2;0,0037;AP;RESIDENCIAL;160526,26;4815,78;ZAR2;23/09/2021
RUA BARAO DE MACAUBAS 337 - APT 301 - SANTO ANTONIO - 30350-090 - BELO HORIZONTE - MG;SANTO ANTONIO;2020;600;174,08;174,08;P5;0,08468;AP;RESIDENCIAL;1009664;30289,92;ZA;23/09/2021
RUA DA BAHIA 486 - BLOCO A APT 1002 - CENTRO - 30160-015 - BELO HORIZONTE - MG;CENTRO;1975;1200;121,11;121,11;P3;0,009296;AP;RESIDENCIAL;289300,91;8679,02;ZHIP;23/09/2021
RUA CAROLINA FIGUEIREDO 79 - APT 601 - SERRA - 30220-130 - BELO HORIZONTE - MG;SERRA;2021;1175,23;245,91;245,91;P5;0,05512;AP;RESIDENCIAL;1550000;46500;ZA;23/09/2021
RUA ALBERTO BRESSANE 67 - APT 32 - NOVO SAO LUCAS - 30240-470 - BELO HORIZONTE - MG;NOVO SAO LUCAS;1978;360;174,72;174,72;P3;0,142861;AP;RESIDENCIAL;352654,85;10579,64;ZAP;23/09/2021
RUA ITAPETININGA 320 - BLOCO OA APT 302 - CARDOSO - 30626-470 - BELO HORIZONTE - MG;CARDOSO;1982;27055,91;68,07;68,07;P2;0,004474;AP;RESIDENCIAL;149440,2;4483,2;ZAP;24/09/2021
RUA SAO MATEUS 222 - APT 602 - SAGRADA FAMILIA - 31035-330 - BELO HORIZONTE - MG;SAGRADA FAMILIA;2010;1200;170,51;170,51;P4;0,037735;AP;RESIDENCIAL;680000;20400;ZAP;24/09/2021
RUA FRANCISCO AUGUSTO ROCHA 101 - APT 704 BLOCO 4 - PLANALTO - 31720-260 - BELO HORIZONTE - MG;PLANALTO;2016;15838,43;69,82;69,82;P4;0,001886;AP;RESIDENCIAL;257504,07;7725,12;ZAP;24/09/2021
RUA ROZARIA CARLOS PEREIRA 5 - CASA 3 BLOCO II - JARDIM GUANABARA - 31742-162 - BELO HORIZONTE - MG;JARDIM GUANABARA;2010;360;75,06;75,06;P2;0,23373;CA;RESIDENCIAL;284911,02;8547,33;ZAR2;24/09/2021
RUA CASTELO LAMEGO 597 - SALA 604 - CASTELO - 31330-130 - BELO HORIZONTE - MG;CASTELO;2005;420;343,93;343,93;P3;1;CA;RESIDENCIAL;1180000;35400;ZAR2;24/09/2021
RUA SAGRES 65 - APT 201 - PRADO - 30411-241 - BELO HORIZONTE - MG;PRADO;2021;720;142,37;142,37;P4;0,112335;AP;RESIDENCIAL;693000,89;20790,02;ZA;24/09/2021
RUA JURUA 929 - APT 202 - SILVEIRA - 31140-020 - BELO HORIZONTE - MG;SILVEIRA;2009;825,5;164,29;164,29;P3;0,05879;AP;RESIDENCIAL;650000;19500;ZAP;24/09/2021
RUA LIMA BARRETO 197 - APT 301 - SANTA BRANCA - 31565-220 - BELO HORIZONTE - MG;SANTA BRANCA;2021;360;67,34;67,34;P3;0,107204;AP;RESIDENCIAL;234343,2;7030,29;ZAP;24/09/2021
RUA PEDRO PEREIRA ALVES 300 - APT 101 - DIAMANTE - 30660-130 - BELO HORIZONTE - MG;DIAMANTE;2014;450;149,35;149,35;P3;0,11419;AP;RESIDENCIAL;600000;18000;ZAP;24/09/2021
RUA PADRE FRANCISCO ARANTES 291 - APT 300 - VILA PARIS - 30380-730 - BELO HORIZONTE - MG;VILA PARIS;2016;1299;372,48;372,48;P5;0,13709;AP;RESIDENCIAL;1795353,6;53860,6;ZAR1;24/09/2021
AVE SILVA LOBO 1708 - APT 202 - NOVA GRANADA - 30431-262 - BELO HORIZONTE - MG;NOVA GRANADA;1999;574;181,54;181,54;P3;0,055669;AP;RESIDENCIAL;580000;17400;ZAP;24/09/2021
RUA DA GALERIA 711 - APT 402 BLOCO 10 - JULIANA - 31744-540 - BELO HORIZONTE - MG;JULIANA;2009;7848,47;48,56;48,56;P3;0,003571;AP;RESIDENCIAL;158164,78;4744,94;ZAP;24/09/2021
RUA SELENIO 89 - APT 601 - PRADO - 30411-228 - BELO HORIZONTE - MG;PRADO;2016;360;335,79;335,79;P4;0,258728;AP;RESIDENCIAL;1600000;48000;ZA;24/09/2021
RUA CONEGO FLORIANO 227 - APT 302 - SAGRADA FAMILIA - 31030-510 - BELO HORIZONTE - MG;SAGRADA FAMILIA;2017;400;133,16;133,16;P3;0,1044;AP;RESIDENCIAL;425000;12750;ZAP;24/09/2021
RUA CASTELO DE ABRANTES 100 - APT 201 - CASTELO - 31330-020 - BELO HORIZONTE - MG;CASTELO;2002;420;146,43;146,43;P3;0,16741;AP;RESIDENCIAL;356241,7;10687,25;ZAR2;24/09/2021
RUA SANTA RITA DURAO 84 - APT 602 - FUNCIONARIOS - 30140-110 - BELO HORIZONTE - MG;FUNCIONARIOS;2020;428;75,08;75,08;P3;0,028446;AP;RESIDENCIAL;411438,4;12343,15;ZCBH;24/09/2021
RUA LUDGERO DOLABELA 579 - APT 4 - GUTIERREZ - 30441-048 - BELO HORIZONTE - MG;GUTIERREZ;1970;1032;117,5;117,5;P3;0,047169;AP;RESIDENCIAL;382744,5;11482,33;ZA;24/09/2021
AVE DOS ENGENHEIROS 1179 - ALIPIO DE MELO - 30840-300 - BELO HORIZONTE - MG;ALIPIO DE MELO;1976;272,5;301;301;P3;1;CA;RESIDENCIAL;739344,5;44360,66;ZAR2;24/09/2021
AVE DO CONTORNO 2250 - APT 601 - FLORESTA - 30110-012 - BELO HORIZONTE - MG;FLORESTA;1984;1874,57;73,79;73,79;P3;0,008458;AP;RESIDENCIAL;338961,74;10168,85;ZA;24/09/2021
RUA CONGONHAL 728 - BLOCO C APT 104 - SANTA TEREZINHA - 31360-020 - BELO HORIZONTE - MG;SANTA TEREZINHA;1982;69958,44;69;69;P2;0,001042;AP;RESIDENCIAL;190000;5700;ZAP;24/09/2021
AVE AMAZONAS 115 - SALA 1705 - CENTRO - 30180-902 - BELO HORIZONTE - MG;CENTRO;1976;1080;44,5;44,5;P3;0,00231;SL;NAO RESIDENCIAL;95000;2850;ZHIP;24/09/2021
RUA OLAVO BILAC - SANTA MONICA - 00000-000 - BELO HORIZONTE - MG;SANTA MONICA;0;360;0;0;TE;1;LV;TERRITORIAL;400000;48000;ZAP;24/09/2021
RUA DOUTOR PLINIO MORAES 589 - APT 302 - CIDADE NOVA - 31170-170 - BELO HORIZONTE - MG;CIDADE NOVA;1979;360;120;120;P3;0,166667;AP;RESIDENCIAL;330000;9900;ZA;24/09/2021
RUA CELUTA RAMIRES NORONHA 283 - APT 202 - JARDIM DOS COMERCIARIOS - 31640-150 - BELO HORIZONTE - MG;JARDIM DOS COMERCIARIOS;2021;360;48,15;48,15;P3;0,087141;AP;RESIDENCIAL;179000;5370;ZAP;24/09/2021
RUA SANTA MARIA ITABIRA 137 - APT 301 - SION - 30310-600 - BELO HORIZONTE - MG;SION;2000;420,05;164,72;164,72;P3;0,17988;AP;RESIDENCIAL;880000;26400;ZA;24/09/2021
RUA INDUSTRIAL JOSE COSTA 769 - APT 303 - NOVA GRANADA - 30431-405 - BELO HORIZONTE - MG;NOVA GRANADA;2020;900;131,75;131,75;P4;0,05;AP;RESIDENCIAL;480000;14400;ZAP;24/09/2021
RUA SAO PEDRO DO AVAI 189 - BLOCO 4 APT 102 - SANTA BRANCA - 31565-410 - BELO HORIZONTE - MG;SANTA BRANCA;1999;3262,5;50,32;50,32;P2;0,012704;AP;RESIDENCIAL;210000;6300;ZAP;24/09/2021
RUA RIO DE JANEIRO 1881 - APT 802 - LOURDES - 30160-046 - BELO HORIZONTE - MG;LOURDES;1993;1200;264,97;264,97;P4;0,03493;AP;RESIDENCIAL;1749998,82;52499,96;ZCBH;24/09/2021
RUA EMANUEL MARZANO MATIAS 110 - BLOCO VIII APT 102 - SAO JOAO BATISTA - 31515-040 - BELO HORIZONTE - MG;SAO JOAO BATISTA;1993;10045,55;61,55;61,55;P3;0,00523;AP;RESIDENCIAL;190000;5700;ZAP;24/09/2021
RUA BLENDA 251 - APT 504 BLOCO 04 - CAMARGOS - 30520-240 - BELO HORIZONTE - MG;CAMARGOS;2015;39198,41;76,79;76,79;P3;0,002014;AP;RESIDENCIAL;250000;7500;ZAR2;24/09/2021
RUA DEPUTADO BERNARDINO DE SENA FIGUEIREDO 1201 - APT 101 - CIDADE NOVA - 31170-210 - BELO HORIZONTE - MG;CIDADE NOVA;2020;450;154,57;154,57;P4;0,13039;AP;RESIDENCIAL;750000;22500;ZA;24/09/2021
RUA JULIO DE CASTILHO 133 - APT 1106 BLOCO 4 - CINQUENTENARIO - 30570-080 - BELO HORIZONTE - MG;CINQUENTENARIO;2013;17696,91;56,16;112,32;P3;0,001858;AP;RESIDENCIAL;230000;13800;ZAP;24/09/2021
AVE OTACILIO NEGRAO DE LIMA 14920 - APT 206 - JARDIM ATLANTICO - 31555-026 - BELO HORIZONTE - MG;JARDIM ATLANTICO;2014;1400;37,11;37,11;P3;0,02015;AP;RESIDENCIAL;279512,8;8385,38;ZP2;24/09/2021
RUA ERNESTO TOGNOLO 251 - APT 804 BLOCO 2 - POUSADA SANTO ANTONIO - 31970-170 - BELO HORIZONTE - MG;POUSADA SANTO ANTONIO;2020;6092,32;65,54;65,54;P3;0,00732;AP;RESIDENCIAL;192887,27;5786,61;ZAR2;24/09/2021
RUA PROFESSOR PIMENTA DA VEIGA 235 - APT 301 - CIDADE NOVA - 31170-190 - BELO HORIZONTE - MG;CIDADE NOVA;1982;360;118;118;P3;0,166666;AP;RESIDENCIAL;790000;23700;ZA;24/09/2021
RUA SANTA URSULA - OURO MINAS - 31870-360 - BELO HORIZONTE - MG;OURO MINAS;0;360;0;0;TE;1;LV;TERRITORIAL;100000;12000;ZP1;24/09/2021
RUA CORREAS 401 - APT 401 - SION - 30315-340 - BELO HORIZONTE - MG;SION;1995;911,75;196,09;196,09;P4;0,074064;AP;RESIDENCIAL;830000;24900;ZA;24/09/2021
RUA MARIA MADALENA ESTEVES 206 - APT 301 BLOCO 2 - MINASLANDIA - 31812-115 - BELO HORIZONTE - MG;MINASLANDIA;2015;4132,4;54,43;54,43;P3;0,01098;AP;RESIDENCIAL;218284;6548,52;ZAR2;24/09/2021
RUA CARIRI 36 - APT 402 - NOVA SUISSA - 30421-239 - BELO HORIZONTE - MG;NOVA SUISSA;2006;300;144,44;144,44;P3;0,218857;AP;RESIDENCIAL;480000;14400;ZAP;24/09/2021
RUA ALESSANDRA SALUM CADAR 900 - BLOCO 1 APT 303 - BURITIS - 30575-190 - BELO HORIZONTE - MG;BURITIS;2002;3728;84,45;84,45;P3;0,02146;AP;RESIDENCIAL;340000;10200;ZAR2;24/09/2021
RUA JUNDIAI 111 - APT 304 - CONCORDIA - 31110-770 - BELO HORIZONTE - MG;CONCORDIA;1997;1133;102,92;102,92;P2;0,04175;AP;RESIDENCIAL;280000;8400;ZAR2;24/09/2021
RUA BERNARDO GUIMARAES 1655 - APT 403 - LOURDES - 30140-082 - BELO HORIZONTE - MG;LOURDES;1983;587;56;56;P3;0,015317;AP;RESIDENCIAL;280210,8;8406,32;ZCBH;24/09/2021
AVE CORONEL JOSE BENJAMIM 83 - APT 803 - PADRE EUSTAQUIO - 30720-430 - BELO HORIZONTE - MG;PADRE EUSTAQUIO;1982;1008;93;93;P3;0,03281;AP;RESIDENCIAL;330000;9900;ZA;24/09/2021
RUA MATO GROSSO 666 - BLOCO II APT 807 - BARRO PRETO - 30190-920 - BELO HORIZONTE - MG;BARRO PRETO;1982;2799;50;50;P3;0,002936;AP;RESIDENCIAL;245000;7350;ZCBH;24/09/2021
RUA EQUADOR 99 - APT 102 - SAO PEDRO - 30330-390 - BELO HORIZONTE - MG;SAO PEDRO;1970;453;50,66;50,66;P1;0,128575;AP;RESIDENCIAL;300000;9000;ZA;24/09/2021
RUA DOM SEBASTIAO LEME 440 - CASA 1 - COPACABANA - 31540-530 - BELO HORIZONTE - MG;COPACABANA;2003;360;102,3;102,3;P3;0,5;CA;RESIDENCIAL;400000;12000;ZAR2;24/09/2021
AVE AUGUSTO DE LIMA 233 - BLOCO 3 APT 309 - CENTRO - 30190-000 - BELO HORIZONTE - MG;CENTRO;1967;4426;58,07;58,07;P2;0,001036;AP;RESIDENCIAL;210000;6300;ZHIP;24/09/2021
RUA DESEMBARGADOR JORGE FONTANA 250 - BLOCO 1 APT 903 - BELVEDERE - 30320-670 - BELO HORIZONTE - MG;BELVEDERE;2002;4224;181,38;181,38;P5;0,006522;AP;RESIDENCIAL;840000;25200;ZP3;24/09/2021
RUA HENRIQUE GORCEIX 928 - APT 303 - PADRE EUSTAQUIO - 30720-360 - BELO HORIZONTE - MG;PADRE EUSTAQUIO;2000;500;118,45;118,45;P3;0,113616;AP;RESIDENCIAL;358619,22;10758,57;ZA;24/09/2021
RUA MONTE CARMELO 34 - APT 503 BLOCO 1 - OLARIA - 30660-380 - BELO HORIZONTE - MG;OLARIA;2011;5970,53;77,24;77,24;P3;0,012619;AP;RESIDENCIAL;269913,64;8097,4;ZAR2;24/09/2021
RUA GRAVATAI 110 - APT 301 - SERRA - 30240-070 - BELO HORIZONTE - MG;SERRA;1997;300;112,97;112,97;P3;0,19673;AP;RESIDENCIAL;407878,19;12236,34;ZA;24/09/2021
AVE SARAMENHA 1725 - BLOCO 31 APT 101 - GUARANI - 31840-220 - BELO HORIZONTE - MG;GUARANI;1995;61172,29;61,72;61,72;P2;0,001165;AP;RESIDENCIAL;220000;6600;ZAR2;24/09/2021
RUA DOM LUCIO ANTUNES 560 - BLOCO 2 APT 1402 - CORACAO EUCARISTICO - 30535-630 - BELO HORIZONTE - MG;CORACAO EUCARISTICO;1998;3950;109,22;218,44;P4;0,01006;AP;RESIDENCIAL;485000;29100;ZA;24/09/2021
RUA ABEL ARAUJO 120 - APT 201 - SANTA LUCIA - 30350-582 - BELO HORIZONTE - MG;SANTA LUCIA;1980;360;121;121;P3;0,142857;AP;RESIDENCIAL;285000;8550;ZAR1;24/09/2021
RUA ITABIRA 582 - APT 303 - COLEGIO BATISTA - 31110-365 - BELO HORIZONTE - MG;COLEGIO BATISTA;1982;1265;91;91;P3;0,04144;AP;RESIDENCIAL;220000;6600;ZAR2;24/09/2021
RUA PRINCESA LEOPOLDINA 163 - APT 506 - IPIRANGA - 31160-120 - BELO HORIZONTE - MG;IPIRANGA;2016;4620;98,97;98,97;P5;0,00664;AP;RESIDENCIAL;400000;12000;ZAP;24/09/2021
RUA PATROCINIO 127 - BLOCO 1 APT 203 - CARLOS PRATES - 30710-140 - BELO HORIZONTE - MG;CARLOS PRATES;2000;1286,42;59,06;59,06;P3;0,0211;AP;RESIDENCIAL;203931,62;6117,94;ZA;24/09/2021
RUA DOMINGOS VIEIRA 348 - SALA 709 - SANTA EFIGENIA - 30150-242 - BELO HORIZONTE - MG;SANTA EFIGENIA;1992;1070;33,72;33,72;P3;0,005409;SL;NAO RESIDENCIAL;165182,23;4955,46;ZCBH;24/09/2021
AVE OTACILIO NEGRAO DE LIMA 14920 - APT 223 - JARDIM ATLANTICO - 31555-026 - BELO HORIZONTE - MG;JARDIM ATLANTICO;2014;1400;35,34;35,34;P3;0,01919;AP;RESIDENCIAL;266181,15;7985,43;ZP2;24/09/2021
RUA GENERAL ARANHA 502 - CASA 5 - JARAGUA - 31270-400 - BELO HORIZONTE - MG;JARAGUA;1998;568,12;117,49;117,49;P4;0,18932;CA;RESIDENCIAL;575000;17250;ZAP;24/09/2021
RUA DOMINGOS VIEIRA 348 - GARAGE 3 - SANTA EFIGENIA - 30150-242 - BELO HORIZONTE - MG;SANTA EFIGENIA;1992;1070;11,8;11,8;P3;0,001894;VC;NAO RESIDENCIAL;32358,28;970,74;ZCBH;24/09/2021
RUA DUARTE DA COSTA 369 - APT 601 - LIBERDADE - 31270-170 - BELO HORIZONTE - MG;LIBERDADE;2006;720;169,83;169,83;P4;0,057723;AP;RESIDENCIAL;660000;19800;ZAP;24/09/2021
RUA VIENA 17 - CASA 3 - COPACABANA - 31550-120 - BELO HORIZONTE - MG;COPACABANA;2000;420;81,45;81,45;P3;0,3534;CA;RESIDENCIAL;400000;12000;ZAR2;24/09/2021
RUA ESTER AUGUSTA RIBEIRO 333 - BLOCO N APT 402 - CAMARGOS - 30525-490 - BELO HORIZONTE - MG;CAMARGOS;1994;10309;45,4;45,4;P3;0,0048;AP;RESIDENCIAL;150000;4500;ZAR2;24/09/2021
RUA JACUI 66 - BLOCO VI APT 403 - FLORESTA - 31110-050 - BELO HORIZONTE - MG;FLORESTA;1997;10000;66,59;66,59;P3;0,00356;AP;RESIDENCIAL;235000;7050;ZA;24/09/2021
RUA BARBOSA 12 - APT 504 BLOCO 1 - SAO SALVADOR - 30881-250 - BELO HORIZONTE - MG;SAO SALVADOR;2008;3974,37;48,34;48,34;P2;0,007143;AP;RESIDENCIAL;153141,12;4594,23;ZAP;24/09/2021
RUA VICENTE DE AZEVEDO 211 - APT 102 - BARREIRO - 30640-530 - BELO HORIZONTE - MG;BARREIRO;2012;360;176,39;176,39;P3;0,126801;AP;RESIDENCIAL;582719,95;17481,59;ZAP;24/09/2021
AVE BRASIL 1653 - APT 1402 - BOA VIAGEM - 30140-007 - BELO HORIZONTE - MG;BOA VIAGEM;1970;2551;223,71;223,71;P3;0,01249;AP;RESIDENCIAL;750000;22500;ZCBH;24/09/2021
RUA CURITIBA 1606 - LOJA - LOURDES - 30170-122 - BELO HORIZONTE - MG;LOURDES;1947;1200;1150;1150;P2;1;GP;NAO RESIDENCIAL;17000000;510000;ZCBH;24/09/2021
RUA NICARAGUA 410 - APT 802 - SION - 30320-050 - BELO HORIZONTE - MG;SION;1989;1347,5;247,78;247,78;P4;0,05224;AP;RESIDENCIAL;743835,56;22315,06;ZA;24/09/2021
RUA CASTELO GUIMARAES 588 - APT 402 - CASTELO - 31330-250 - BELO HORIZONTE - MG;CASTELO;2015;870;81,51;81,51;P3;0,04261;AP;RESIDENCIAL;310230,04;9306,9;ZAR2;24/09/2021
RUA VICENTE GUIMARAES 35 - APT 1601 - BELVEDERE - 30320-640 - BELO HORIZONTE - MG;BELVEDERE;2000;5360;418,09;418,09;P5;0,02377;AP;RESIDENCIAL;2721765,9;81652,97;ZP3;24/09/2021
RUA GUSTAVO LADEIRA 11 - APT 1402 BLOCO TORRE 2 - PAQUETA - 31330-572 - BELO HORIZONTE - MG;PAQUETA;2013;41420,65;94,23;94,23;P4;0,001672;AP;RESIDENCIAL;374000;11220;ZAR2;24/09/2021
RUA SAO ROMAO 109 - APT 402 - SAO PEDRO - 30330-012 - BELO HORIZONTE - MG;SAO PEDRO;2020;330;219,95;219,95;P4;0,22107;AP;RESIDENCIAL;1066757,5;32002,72;ZA;24/09/2021
RUA DOUTOR SYLVIO MENICUCCI 240 - APT 301 - CASTELO - 30840-480 - BELO HORIZONTE - MG;CASTELO;2006;420;84,91;84,91;P3;0,07319;AP;RESIDENCIAL;265386,21;7961,58;ZAR2;24/09/2021
RUA PEDRO LUIZ DE LIMA 517 - JARDIM GUANABARA - 31742-235 - BELO HORIZONTE - MG;JARDIM GUANABARA;1969;360;484;600;P3;1;CA;RESIDENCIAL;415654,8;24939,28;ZAR2;24/09/2021
RUA GERSON MORETHSON 494 - APT 201 - ITAPOA - 31710-520 - BELO HORIZONTE - MG;ITAPOA;2011;360;106,46;106,46;P3;0,1028;AP;RESIDENCIAL;435000;13050;ZAP;24/09/2021
